1.37292e+11,5.44045e+10,-12141,24497.2,1.37087e+11,5.48529e+10,-12243.6,24458.1
1.36865e+11,5.52924e+10,-12345.3,24417.4,1.3666e+11,5.57225e+10,-12447.9,24378.4
1.36434e+11,5.61606e+10,-12549.4,24336.9,1.36188e+11,5.65906e+10,-12652,24297.9
1.35959e+11,5.70272e+10,-12753.4,24255.7,1.35713e+11,5.74573e+10,-12856,24216.6
1.3548e+11,5.78924e+10,-12957.3,24173.8,1.35234e+11,5.83225e+10,-13059.8,24134.7
1.34997e+11,5.87562e+10,-13161,24091.1,1.34751e+11,5.91862e+10,-13263.5,24042.2
1.34511e+11,5.96182e+10,-13364.5,23997.9,1.34265e+11,6.00483e+10,-13467.1,23949
1.34021e+11,6.04786e+10,-13567.9,23903.9,1.33775e+11,6.09086e+10,-13670.4,23855.1
1.33527e+11,6.13372e+10,-13771.1,23809.3,1.33281e+11,6.17673e+10,-13873.6,23760.5
1.3303e+11,6.21941e+10,-13974.1,23713.9,1.32784e+11,6.26242e+10,-14076.6,23665.1
1.32529e+11,6.30493e+10,-14176.9,23617.8,1.32283e+11,6.34794e+10,-14278.2,23569
1.32024e+11,6.39028e+10,-14378.3,23520.9,1.31779e+11,6.43329e+10,-14475.9,23472.1
1.31516e+11,6.47545e+10,-14575.8,23423.4,1.3127e+11,6.51846e+10,-14673.4,23374.5
1.31005e+11,6.56044e+10,-14773.1,23325.1,1.30725e+11,6.60143e+10,-14870.7,23276.2
1.30456e+11,6.64323e+10,-14970.2,23226,1.30169e+11,6.68419e+10,-15067.8,23177.2
1.29896e+11,6.72582e+10,-15167.1,23126.2,1.29609e+11,6.76678e+10,-15264.8,23077.4
1.29333e+11,6.80823e+10,-15363.8,23025.6,1.29046e+11,6.84919e+10,-15461.5,22976.8
1.28766e+11,6.89045e+10,-15560.4,22924.3,1.28479e+11,6.93141e+10,-15658,22875.5
1.28196e+11,6.97249e+10,-15756.7,22822.3,1.27909e+11,7.01345e+10,-15854.4,22766.2
1.27622e+11,7.05433e+10,-15952.8,22712.2,1.27335e+11,7.09529e+10,-16050.5,22653.6
1.27044e+11,7.13597e+10,-16148.7,22598.9,1.26758e+11,7.17693e+10,-16246.4,22540.3
1.26464e+11,7.2174e+10,-16344.4,22484.8,1.26177e+11,7.25836e+10,-16442,22426.2
1.25879e+11,7.29863e+10,-16539.8,22370,1.25592e+11,7.33959e+10,-16637.5,22311.4
1.25291e+11,7.37965e+10,-16735,22254.4,1.25004e+11,7.42061e+10,-16832.6,22195.8
1.247e+11,7.46046e+10,-16929.8,22138.1,1.24413e+11,7.50142e+10,-17027.5,22079.5
1.24105e+11,7.54105e+10,-17124.5,22021.1,1.23777e+11,7.58201e+10,-17222.1,21962.5
1.23465e+11,7.62144e+10,-17318.8,21903.2,1.23138e+11,7.6624e+10,-17416.5,21844.6
1.22822e+11,7.70161e+10,-17512.9,21784.6,1.22495e+11,7.74257e+10,-17610.6,21726
1.22176e+11,7.78157e+10,-17706.8,21665.2,1.21848e+11,7.82175e+10,-17804.4,21606.6
1.21526e+11,7.86053e+10,-17900.3,21545.1,1.21198e+11,7.8974e+10,-17998,21486.5
1.20873e+11,7.93596e+10,-18093.7,21424.1,1.20545e+11,7.97282e+10,-18191.3,21365.5
1.20216e+11,8.01117e+10,-18286.7,21302.4,1.19888e+11,8.04803e+10,-18384.4,21234.1
1.19556e+11,8.08614e+10,-18479.6,21170.2,1.19228e+11,8.123e+10,-18577.2,21101.8
1.18892e+11,8.16087e+10,-18672.1,21037.2,1.18564e+11,8.19773e+10,-18769.7,20968.8
1.18225e+11,8.23536e+10,-18864.3,20903.4,1.17897e+11,8.27222e+10,-18962,20835.1
1.17554e+11,8.30961e+10,-19056.3,20768.9,1.17226e+11,8.34647e+10,-19154,20700.5
1.1688e+11,8.38361e+10,-19248,20633.6,1.16551e+11,8.42047e+10,-19345.6,20565.3
1.16201e+11,8.45737e+10,-19439.3,20497.6,1.15832e+11,8.49423e+10,-19537,20429.2
1.15479e+11,8.53088e+10,-19630.3,20360.7,1.1511e+11,8.56775e+10,-19728,20292.4
1.14753e+11,8.60415e+10,-19821.1,20223.1,1.14385e+11,8.64101e+10,-19918.8,20154.7
1.14024e+11,8.67717e+10,-20011.5,20084.6,1.13656e+11,8.71403e+10,-20099.4,20016.3
1.13292e+11,8.74993e+10,-20191.9,19945.4,1.12924e+11,8.78679e+10,-20279.8,19877
1.12557e+11,8.82244e+10,-20371.9,19805.4,1.12188e+11,8.85931e+10,-20459.8,19737
1.11818e+11,8.8947e+10,-20551.5,19664.5,1.1145e+11,8.93157e+10,-20639.4,19595.8
1.11077e+11,8.96671e+10,-20730.8,19522.5,1.10708e+11,9.00357e+10,-20818.7,19444.4
1.10332e+11,9.03844e+10,-20909.8,19370.4,1.09963e+11,9.07268e+10,-20997.7,19292.3
1.09583e+11,9.10727e+10,-21088.4,19217.4,1.09215e+11,9.14004e+10,-21176.2,19139.3
1.08832e+11,9.17436e+10,-21266.6,19063.7,1.08463e+11,9.20712e+10,-21354.5,18985.6
1.08077e+11,9.24116e+10,-21444.5,18909.2,1.07709e+11,9.27393e+10,-21532.4,18831
1.0732e+11,9.30769e+10,-21622,18753.9,1.0691e+11,9.34045e+10,-21709.9,18675.7
1.06518e+11,9.37393e+10,-21799.2,18597.7,1.06108e+11,9.4067e+10,-21887.1,18519.6
1.05712e+11,9.43989e+10,-21976,18440.8,1.05303e+11,9.47266e+10,-22063.9,18362.6
1.04904e+11,9.50557e+10,-22152.5,18283,1.04494e+11,9.53834e+10,-22240.3,18204.9
1.04092e+11,9.57096e+10,-22328.5,18124.4,1.03683e+11,9.60373e+10,-22416.4,18046.3
1.03278e+11,9.63607e+10,-22504.2,17965,1.02868e+11,9.66883e+10,-22592.1,17886.8
1.0246e+11,9.70088e+10,-22679.4,17804.7,1.0205e+11,9.73365e+10,-22767.3,17726.6
1.01639e+11,9.76541e+10,-22854.2,17643.7,1.01229e+11,9.79818e+10,-22942.1,17555.8
1.00815e+11,9.82963e+10,-23028.6,17472.1,1.00405e+11,9.86239e+10,-23116.5,17384.2
9.99876e+10,9.89353e+10,-23202.6,17299.6,9.9578e+10,9.9263e+10,-23290.5,17211.7
9.91573e+10,9.95713e+10,-23376.1,17126.4,9.87477e+10,9.98858e+10,-23464,17038.5
9.83238e+10,1.00191e+11,-23549.1,16952.4,9.79142e+10,1.00478e+11,-23637,16864.5
9.74872e+10,1.0078e+11,-23721.8,16777.5,9.70776e+10,1.01066e+11,-23809.7,16689.6
9.66475e+10,1.01365e+11,-23893.9,16601.9,9.61969e+10,1.01652e+11,-23981.8,16514
9.57637e+10,1.01948e+11,-24065.7,16425.4,9.53132e+10,1.02234e+11,-24153.6,16337.5
9.48769e+10,1.02527e+11,-24237,16248,9.44263e+10,1.02814e+11,-24322.2,16160.2
9.3987e+10,1.03103e+11,-24405.1,16069.8,9.35365e+10,1.0339e+11,-24483.3,15977.1
9.30943e+10,1.03675e+11,-24565.7,15885.9,9.26437e+10,1.03962e+11,-24643.8,15793.1
9.21987e+10,1.04245e+11,-24725.8,15701.1,9.17481e+10,1.04532e+11,-24804,15608.4
9.13002e+10,1.04811e+11,-24885.4,15515.5,9.08496e+10,1.05098e+11,-24963.6,15422.8
9.03988e+10,1.05373e+11,-25044.5,15329.1,8.99483e+10,1.0566e+11,-25122.7,15236.3
8.94946e+10,1.05933e+11,-25203.1,15141.8,8.9044e+10,1.06219e+11,-25281.2,15047.8
8.85875e+10,1.06489e+11,-25361.1,14952.5,8.8137e+10,1.06775e+11,-25439.3,14854.8
8.76776e+10,1.07041e+11,-25518.6,14758.7,8.72271e+10,1.07287e+11,-25596.7,14661
8.67649e+10,1.07549e+11,-25675.6,14564,8.63144e+10,1.07795e+11,-25753.7,14466.4
8.58494e+10,1.08053e+11,-25832,14368.6,8.53988e+10,1.08299e+11,-25910.2,14270.9
8.4931e+10,1.08554e+11,-25987.9,14172.3,8.44805e+10,1.088e+11,-26066.1,14074.6
8.40099e+10,1.09051e+11,-26143.3,13975.1,8.35318e+10,1.09297e+11,-26221.4,13875
8.30584e+10,1.09545e+11,-26298.1,13774.7,8.25669e+10,1.09791e+11,-26376.2,13672.1
8.20907e+10,1.10035e+11,-26452.3,13570.9,8.15992e+10,1.10281e+11,-26530.5,13468.4
8.11203e+10,1.10522e+11,-26606,13366.3,8.06288e+10,1.10767e+11,-26684.1,13263.8
8.01471e+10,1.11004e+11,-26759,13160.9,7.96556e+10,1.1125e+11,-26837.2,13058.3
7.91712e+10,1.11483e+11,-26911.5,12954.5,7.86797e+10,1.11729e+11,-26989.6,12852
7.81925e+10,1.11958e+11,-27063.3,12747.4,7.7701e+10,1.12204e+11,-27135.3,12640
7.72113e+10,1.1243e+11,-27208.3,12534.5,7.67197e+10,1.12642e+11,-27276.7,12427.1
7.62275e+10,1.12864e+11,-27349.1,12320.8,7.57359e+10,1.13068e+11,-27417.5,12213.3
7.52411e+10,1.13286e+11,-27489.3,12106.1,7.47496e+10,1.13491e+11,-27557.6,11998.7
7.42523e+10,1.13705e+11,-27628.8,11890.7,7.37608e+10,1.1391e+11,-27697.2,11783.2
7.32609e+10,1.1412e+11,-27767.7,11674.3,7.27694e+10,1.14325e+11,-27836,11566.9
7.22671e+10,1.14531e+11,-27905.9,11457.1,7.17756e+10,1.14736e+11,-27974.3,11344.8
7.12708e+10,1.14938e+11,-28043.5,11234.2,7.07793e+10,1.15143e+11,-28111.8,11121.9
7.0272e+10,1.15341e+11,-28180.3,11010.5,6.97805e+10,1.15546e+11,-28248.7,10898.2
6.92708e+10,1.1574e+11,-28316.5,10785.9,6.87793e+10,1.15945e+11,-28384.8,10673.6
6.82672e+10,1.16135e+11,-28451.9,10560.5,6.77552e+10,1.1634e+11,-28520.3,10448.2
6.72406e+10,1.16526e+11,-28586.6,10334.3,6.67286e+10,1.16724e+11,-28655,10221.9
6.62116e+10,1.16906e+11,-28720.6,10107.1,6.56996e+10,1.1707e+11,-28788.9,9989.95
6.51802e+10,1.17247e+11,-28853.8,9874.32,6.46682e+10,1.17411e+11,-28922.2,9757.13
6.41465e+10,1.17585e+11,-28986.4,9640.64,6.36221e+10,1.17749e+11,-29053.1,9523.45
6.3098e+10,1.17918e+11,-29116.5,9406.09,6.25655e+10,1.18082e+11,-29175.1,9288.9
6.20392e+10,1.18247e+11,-29237.8,9170.66,6.15067e+10,1.18411e+11,-29296.3,9053.48
6.09783e+10,1.18571e+11,-29358.2,8934.37,6.04458e+10,1.18735e+11,-29416.8,8813.41
5.99152e+10,1.18892e+11,-29477.9,8693.45,5.93827e+10,1.19056e+11,-29536.5,8571.38
5.885e+10,1.19208e+11,-29596.7,8450.57,5.83175e+10,1.19372e+11,-29655.3,8328.5
5.77826e+10,1.19519e+11,-29714.7,8206.86,5.72502e+10,1.19683e+11,-29773.3,8084.79
5.67132e+10,1.19826e+11,-29831.9,7962.32,5.61807e+10,1.19949e+11,-29890.5,7839.97
5.56416e+10,1.20088e+11,-29948.3,7716.63,5.51091e+10,1.20211e+11,-30006.9,7592.12
5.4568e+10,1.20346e+11,-30063.8,7467.91,5.40355e+10,1.20468e+11,-30122.4,7343.4
5.34923e+10,1.20598e+11,-30178.5,7218.33,5.29393e+10,1.20721e+11,-30237.1,7092.67
5.23941e+10,1.20847e+11,-30292.3,6966.73,5.18411e+10,1.2097e+11,-30350.9,6839.78
5.12938e+10,1.2109e+11,-30405.3,6712.98,5.07409e+10,1.21213e+11,-30458,6586.02
5.01917e+10,1.21329e+11,-30511.4,6458.37,4.96387e+10,1.21452e+11,-30560.3,6329.54
4.90877e+10,1.21564e+11,-30612.8,6201.05,4.85347e+10,1.21687e+11,-30661.6,6071.66
4.79819e+10,1.21794e+11,-30713.2,5942.34,4.74289e+10,1.21917e+11,-30762,5812.95
4.68743e+10,1.22019e+11,-30812.6,5682.82,4.63213e+10,1.22101e+11,-30861.5,5551.32
4.57649e+10,1.22198e+11,-30911.2,5420.31,4.52119e+10,1.2228e+11,-30960,5288.48
4.46538e+10,1.22373e+11,-31008.8,5156.62,4.41008e+10,1.22455e+11,-31057.6,5024.78
4.35409e+10,1.22543e+11,-31105.4,4892.07,4.2988e+10,1.22625e+11,-31154.2,4757.79
4.24263e+10,1.22708e+11,-31201,4624.24,4.18734e+10,1.2279e+11,-31249.9,4489.96
4.131e+10,1.22869e+11,-31295.7,4355.59,4.07366e+10,1.22951e+11,-31344.5,4221.31
4.01716e+10,1.23024e+11,-31389.3,4086.1,3.95982e+10,1.23106e+11,-31434.6,3950.6
3.90315e+10,1.23175e+11,-31478.4,3814.58,3.84581e+10,1.23257e+11,-31517.4,3677.86
3.789e+10,1.2332e+11,-31560.1,3541.03,3.73166e+10,1.23399e+11,-31599.2,3403.38
3.6747e+10,1.23458e+11,-31640.8,3265.76,3.61736e+10,1.23499e+11,-31679.9,3127.82
3.56026e+10,1.23553e+11,-31720.4,2989.35,3.50292e+10,1.23594e+11,-31759.5,2850.19
3.44568e+10,1.23643e+11,-31799,2710.88,3.38834e+10,1.23684e+11,-31838,2570.65
3.33096e+10,1.23727e+11,-31876.4,2430.52,3.27361e+10,1.23768e+11,-31915.5,2290.14
3.2161e+10,1.23807e+11,-31952.8,2149.19,3.15875e+10,1.23848e+11,-31991.8,2007.59
3.1011e+10,1.23882e+11,-32028,1865.86,3.04376e+10,1.23922e+11,-32067,1723.64
2.98598e+10,1.23951e+11,-32102.1,1581.13,2.92863e+10,1.23992e+11,-32135.5,1438.06
2.87073e+10,1.24015e+11,-32169.3,1294.79,2.81236e+10,1.24056e+11,-32198.6,1150.87
2.75434e+10,1.24074e+11,-32231.3,1006.85,2.69597e+10,1.24074e+11,-32260.6,862.227
2.63785e+10,1.24087e+11,-32292,717.384,2.57948e+10,1.24087e+11,-32321.3,571.95
2.52125e+10,1.24095e+11,-32351.6,426.304,2.46288e+10,1.24095e+11,-32380.9,280.073
2.40454e+10,1.24097e+11,-32410,133.64,2.34617e+10,1.24097e+11,-32439.3,-13.3692
2.28773e+10,1.24094e+11,-32467.1,-160.57,2.22936e+10,1.24094e+11,-32496.4,-308.334
2.17082e+10,1.24086e+11,-32523,-456.284,2.11245e+10,1.24086e+11,-32552.3,-604.816
2.05381e+10,1.24073e+11,-32577.6,-753.497,1.99545e+10,1.24073e+11,-32601,-902.715
1.93672e+10,1.24054e+11,-32625.1,-1052.11,1.87835e+10,1.24036e+11,-32644.6,-1202.11
1.81955e+10,1.24012e+11,-32667.3,-1352.23,1.76118e+10,1.23971e+11,-32686.9,-1502.99
1.70231e+10,1.23941e+11,-32708.3,-1653.87,1.64343e+10,1.239e+11,-32727.8,-1805.24
1.58448e+10,1.23865e+11,-32747.9,-1956.88,1.5256e+10,1.23824e+11,-32767.5,-2109.1
1.46659e+10,1.23783e+11,-32786.2,-2261.47,1.40771e+10,1.23742e+11,-32805.8,-2414.06
1.34862e+10,1.23696e+11,-32823.2,-2567.13,1.28974e+10,1.23655e+11,-32842.7,-2720.94
1.2306e+10,1.23603e+11,-32858.8,-2874.7,1.17121e+10,1.23562e+11,-32878.3,-3028.53
1.112e+10,1.23505e+11,-32892.9,-3182.95,1.05261e+10,1.23464e+11,-32912.5,-3337.98
9.93339e+09,1.23401e+11,-32925.7,-3493.04,9.33947e+09,1.23319e+11,-32945.2,-3648.54
8.74624e+09,1.23251e+11,-32957,-3804.33,8.15232e+09,1.23169e+11,-32976.5,-3960.58
7.55856e+09,1.23095e+11,-32986.9,-4117.06,6.96464e+09,1.23013e+11,-32986.9,-4273.31
6.37071e+09,1.22933e+11,-32995.8,-4430.47,5.77679e+09,1.22851e+11,-32995.8,-4589.16
5.18273e+09,1.22766e+11,-33003.2,-4746.96,4.58881e+09,1.22684e+11,-33003.2,-4905.65
3.99464e+09,1.22593e+11,-33009.1,-5064.08,3.40072e+09,1.22511e+11,-33009.1,-5222.77
2.80647e+09,1.22414e+11,-33013.6,-5381.79,2.21255e+09,1.22332e+11,-33013.6,-5540.49
1.61825e+09,1.22229e+11,-33016.4,-5700.08,1.02372e+09,1.22106e+11,-33016.4,-5861.13
4.29396e+08,1.21998e+11,-33017.8,-6021.38,-1.64948e+08,1.21875e+11,-33017.8,-6182.51
-7.59266e+08,1.21761e+11,-33017.6,-6343.38,-1.35366e+09,1.21638e+11,-33017.6,-6504.51
-1.94794e+09,1.21518e+11,-33015.8,-6665.98,-2.54208e+09,1.21395e+11,-33015.8,-6827.12
-3.13631e+09,1.21269e+11,-33012.4,-6989.16,-3.73023e+09,1.21147e+11,-33012.4,-7152.44
-4.32436e+09,1.21015e+11,-33007.4,-7315.02,-4.91828e+09,1.20892e+11,-33007.4,-7478.59
-5.5123e+09,1.20754e+11,-33000.7,-7641.69,-6.10622e+09,1.20632e+11,-33000.7,-7805.26
-6.70009e+09,1.20488e+11,-32992.5,-7968.84,-7.29401e+09,1.20324e+11,-32988.2,-8132.41
-7.88762e+09,1.20175e+11,-32978.2,-8296.55,-8.48154e+09,1.20011e+11,-32958.7,-8462.57
-9.07459e+09,1.19856e+11,-32947.1,-8627.24,-9.66851e+09,1.19692e+11,-32927.5,-8793.26
-1.0261e+10,1.19531e+11,-32914.2,-8958.43,-1.08549e+10,1.19367e+11,-32894.6,-9124.45
-1.14467e+10,1.192e+11,-32879.6,-9290.1,-1.20406e+10,1.19036e+11,-32860.1,-9456.11
-1.26318e+10,1.18863e+11,-32843.3,-9622.2,-1.32206e+10,1.18699e+11,-32823.7,-9788.21
-1.38111e+10,1.1852e+11,-32805.2,-9954.7,-1.43999e+10,1.18356e+11,-32785.6,-10120.7
-1.49897e+10,1.18171e+11,-32765.3,-10287.6,-1.55785e+10,1.17966e+11,-32745.8,-10453.6
-1.61675e+10,1.17775e+11,-32723.7,-10620.9,-1.67563e+10,1.1757e+11,-32704.2,-10786.9
-1.73446e+10,1.17373e+11,-32680.3,-10954.7,-1.79283e+10,1.17168e+11,-32651,-11120.7
-1.85155e+10,1.16965e+11,-32625.3,-11288.8,-1.90992e+10,1.1676e+11,-32596,-11455.2
-1.96854e+10,1.16551e+11,-32568.4,-11623.7,-2.02691e+10,1.16346e+11,-32539.1,-11794.6
-2.08543e+10,1.1613e+11,-32509.7,-11963.4,-2.1438e+10,1.15926e+11,-32480.4,-12134.3
-2.20221e+10,1.15704e+11,-32449.1,-12303.3,-2.26057e+10,1.15499e+11,-32419.8,-12474.2
-2.31887e+10,1.15272e+11,-32386.7,-12643.5,-2.37724e+10,1.15026e+11,-32348.6,-12814.4
-2.4354e+10,1.14792e+11,-32313.5,-12984.1,-2.49377e+10,1.14546e+11,-32274.5,-13155
-2.5518e+10,1.14307e+11,-32237.5,-13324.9,-2.61017e+10,1.14061e+11,-32198.4,-13495.8
-2.66805e+10,1.13815e+11,-32159.5,-13665.9,-2.72585e+10,1.13569e+11,-32120.4,-13836.8
-2.78359e+10,1.13317e+11,-32079.5,-14007.1,-2.84094e+10,1.13071e+11,-32040.5,-14178
-2.89853e+10,1.12813e+11,-31997.6,-14348.5,-2.95588e+10,1.12567e+11,-31950,-14519.4
-3.01331e+10,1.12303e+11,-31905.2,-14690,-3.07065e+10,1.1204e+11,-31856.3,-14860.9
-3.12791e+10,1.1177e+11,-31809.5,-15031.7,-3.18525e+10,1.11483e+11,-31760.7,-15202.6
-3.24234e+10,1.11206e+11,-31711.9,-15373.5,-3.29968e+10,1.1092e+11,-31663.1,-15544.4
-3.35658e+10,1.10637e+11,-31612.2,-15715.4,-3.41372e+10,1.1035e+11,-31563.3,-15886.3
-3.47044e+10,1.10061e+11,-31510.4,-16057.4,-3.52778e+10,1.09774e+11,-31451.8,-16228.3
-3.58429e+10,1.09479e+11,-31396.8,-16399.4,-3.64164e+10,1.09192e+11,-31338.2,-16575.2
-3.69794e+10,1.08891e+11,-31281.2,-16746.3,-3.75324e+10,1.08604e+11,-31222.6,-16922.1
-3.80933e+10,1.08296e+11,-31163.5,-17093.1,-3.86463e+10,1.07969e+11,-31104.9,-17268.9
-3.92051e+10,1.07655e+11,-31043.6,-17440,-3.97581e+10,1.07327e+11,-30985.1,-17615.8
-4.03147e+10,1.07007e+11,-30921.7,-17786.8,-4.08676e+10,1.06679e+11,-30853.3,-17962.6
-4.14218e+10,1.06353e+11,-30787.8,-18133.6,-4.19748e+10,1.06025e+11,-30719.5,-18304.2
-4.25265e+10,1.05693e+11,-30651.8,-18475.1,-4.30795e+10,1.05365e+11,-30583.5,-18641.1
-4.36287e+10,1.05026e+11,-30513.7,-18811.8,-4.41817e+10,1.04699e+11,-30445.3,-18977.8
-4.47284e+10,1.04354e+11,-30373.4,-19148.3,-4.52813e+10,1.04026e+11,-30297.2,-19314.3
-4.58254e+10,1.03676e+11,-30223.1,-19484.5,-4.63767e+10,1.03307e+11,-30145,-19650.5
-4.6918e+10,1.0295e+11,-30068.7,-19820.5,-4.74504e+10,1.02582e+11,-29990.6,-19986.6
-4.79889e+10,1.02219e+11,-29912,-20156.3,-4.85213e+10,1.0185e+11,-29833.9,-20322.3
-4.90569e+10,1.01481e+11,-29753.2,-20491.8,-4.95894e+10,1.01113e+11,-29675,-20657.8
-5.0122e+10,1.00738e+11,-29592.1,-20827,-5.06545e+10,1.00369e+11,-29504.2,-20993
-5.11841e+10,9.99881e+10,-29419,-21161.8,-5.17165e+10,9.96195e+10,-29331.1,-21327.8
-5.22429e+10,9.92325e+10,-29243.7,-21496.1,-5.27754e+10,9.88529e+10,-29155.8,-21662.2
-5.32986e+10,9.846e+10,-29066.2,-21830,-5.38229e+10,9.80504e+10,-28978.3,-21996
